bk,age,unit_size,single_unit
0,84,146.97255,1
0,33,269.4187,0
0,53,131.92226,0
0,78,102.1933,1
0,0,466.65176,0
0,43,436.6441,1
0,86,216.6498,0
0,103,251.39552,0
0,23,128.76357,1
0,67,228.16977,0
0,38,175.58667,0
0,83,260.12839,0
0,0,348.38626,0
0,75,312.15408,0
0,106,200.67049,0
0,105,148.64481,0
0,72,297.28961,1
0,38,195.0963,0
0,43,176.14409,1
0,92,100.33524,1
0,43,252.69617,0
0,1,267.09613,0
0,78,211.81883,0
0,106,341.1398,0
0,43,156.35574,0
0,60,154.59059,1
0,19,179.20988,1
0,67,306.5799,0
0,0,217.39302,0
0,79,167.2254,1
0,92,306.5799,0
0,85,83.984314,1
0,73,168.15443,0
0,80,294.68832,0
0,68,178.37376,0
0,57,251.76714,0
0,52,180.60344,1
0,1,284.28317,0
0,80,139.7261,0
0,86,204.01498,0
0,84,127.0913,1
0,37,300.07669,0
0,100,198.99823,0
0,94,133.78032,0
0,67,146.97255,1
0,83,270.53354,0
0,93,206.80208,0
0,107,273.50644,0
0,91,464.51501,1
0,57,142.97772,1
0,68,95.132675,1
0,108,347.82883,0
0,75,220.73753,0
0,56,243.40585,0
0,63,163.23058,1
0,73,206.24466,1
0,43,213.6769,0
0,98,707.54926,0
0,103,127.64872,1
0,44,155.33382,0
0,56,260.59293,0
0,106,308.80957,0
0,109,406.45062,0
0,2,458.56921,0
0,92,201.78531,0
0,51,279.91675,0
0,33,265.70258,0
0,84,319.58633,0
0,48,147.15836,0
0,113,255.48325,0
0,91,187.66406,1
0,102,209.03175,0
0,43,160.53638,0
0,60,104.05136,1
0,89,130.25,1
0,98,270.16193,0
0,79,141.21255,1
0,1,340.30368,0
0,44,270.71933,0
0,17,245.26392,0
0,52,235.69492,1
0,78,296.54639,0
0,44,150.50285,1
0,55,180.60344,1
0,2,421.77963,0
0,48,155.51962,1
0,86,345.59915,0
0,105,259.75677,0
0,60,130.80742,1
0,110,227.42654,0
0,2,149.66673,1
0,94,222.96719,0
0,53,158.028,0
0,85,216.18529,1
0,93,199.55565,0
0,83,138.98289,0
0,27,464.51501,1
0,49,186.17761,0
0,75,173.63571,0
0,85,167.2254,1
0,72,196.58275,1
0,112,122.63196,1
0,94,326.08954,0
0,1,341.69724,0
0,67,219.71559,0
0,3,276.94385,0
0,86,280.38126,0
0,104,199.74146,0
0,56,254.46132,1
0,53,560.20508,1
0,54,929.03003,1
0,11,199.36984,0
0,82,209.03175,0
0,44,135.26677,1
0,1,306.5799,0
0,90,65.403709,1
0,38,150.50285,1
0,17,107.02425,1
0,55,232.25751,0
0,51,615.76111,0
0,81,305.27927,0
0,78,71.070793,1
0,109,358.04816,0
0,85,91.973969,1
0,90,125.41905,1
0,58,157.00607,1
0,54,163.88089,1
0,85,929.03003,1
0,104,290.9722,0
0,89,228.82008,0
0,72,167.2254,0
0,70,239.78264,0
0,43,312.71149,0
0,93,372.07651,0
0,90,168.61894,1
0,83,211.07562,1
0,80,140.46933,0
0,36,193.23824,0
0,83,248.98004,0
0,38,294.31671,0
0,78,119.93777,1
0,76,292.08704,0
0,78,218.32205,0
0,8,227.42654,0
0,110,240.89748,1
0,108,152.36092,1
0,2,278.70901,1
0,103,295.43155,0
0,55,137.96095,1
0,1,347.82883,0
0,84,464.51501,0
0,49,170.66281,1
0,68,185.34149,1
0,69,59.086308,1
0,81,278.70901,0
0,57,371.612,0
0,111,229.65622,0
0,82,304.72183,0
0,2,302.9567,0
0,83,292.64444,0
0,1,298.21863,0
0,86,134.15193,0
0,81,249.72327,0
0,85,115.94295,1
0,90,246.75037,0
0,83,237.83168,0
0,57,178.00215,0
0,78,261.05743,0
0,67,154.59059,0
0,85,143.44223,0
0,78,232.44331,1
0,83,167.2254,0
0,65,183.94794,1
0,51,250.8381,0
0,58,175.58667,1
0,86,269.4187,0
0,83,228.54138,0
0,43,263.38,0
0,100,120.40229,1
0,92,207.08078,0
0,55,150.87447,1
0,61,187.47826,1
0,79,261.05743,0
0,20,107.02425,1
0,39,245.26392,0
0,78,198.44081,1
0,109,228.26266,0
0,71,117.05778,1
0,16,204.85112,0
0,85,129.32097,1
0,52,147.52997,0
0,51,207.3595,1
0,64,170.94151,1
0,76,287.9993,0
0,107,265.70258,0
0,50,123.7468,1
0,61,163.50928,0
0,51,226.68332,0
0,87,85.470757,1
0,81,127.46291,1
0,63,192.3092,0
0,43,156.07704,0
0,66,193.33115,1
0,93,303.97861,0
0,86,325.16049,0
0,90,315.87021,0
0,88,771.09491,1
0,109,269.79031,0
0,2,375.04941,1
0,7,246.37875,0
0,11,194.53888,0
0,99,329.43405,0
0,81,269.88321,0
0,64,175.58667,0
0,79,107.02425,1
0,105,224.82526,0
0,34,122.63196,1
0,107,148.64481,0
0,46,156.07704,0
0,97,302.02765,0
0,36,196.39694,0
0,93,122.07454,0
0,77,380.15909,0
0,48,289.85736,0
0,84,287.07028,0
0,59,158.028,1
0,30,91.973969,1
0,65,167.2254,1
0,0,320.79407,0
0,40,251.48842,0
0,83,89.186882,0
0,82,323.30243,0
0,75,114.82811,1
0,44,187.29245,0
0,57,169.08347,1
0,36,243.40585,0
0,65,183.94794,0
0,18,183.94794,1
0,51,200.67049,0
0,58,156.07704,0
0,109,204.3866,0
0,78,306.67279,0
0,44,266.63162,0
0,52,170.5699,0
0,94,107.76748,0
0,0,379.04425,0
0,56,145.85771,0
0,76,123.65389,1
0,99,198.255,0
0,105,323.11664,0
0,61,154.6835,1
0,54,142.14159,1
0,1,421.40802,0
0,53,160.53638,1
0,84,869.10754,0
0,86,167.96863,0
0,54,254.1826,0
0,105,210.70401,0
0,5,211.81883,0
0,71,222.96719,0
0,107,219.6227,0
0,1,423.35898,0
0,110,252.69617,0
0,46,148.27319,0
0,97,96.99073,1
0,73,366.96686,1
0,4,216.6498,0
0,80,182.27568,0
0,97,368.73199,0
0,80,297.66122,0
0,53,163.50928,1
0,74,222.96719,0
0,12,204.3866,1
0,1,520.25677,0
0,41,177.44473,0
0,49,107.39587,1
0,96,132.85129,0
0,100,130.43581,0
0,83,46.4515,1
0,2,278.70901,0
0,82,738.95044,1
0,78,323.30243,0
0,16,475.66336,0
0,67,160.53638,1
0,103,234.11555,0
0,96,309.367,0
0,6,258.45615,0
0,80,156.91316,1
0,83,78.038521,1
0,79,104.05136,1
0,3,237.83168,0
0,73,130.06419,1
0,53,196.21114,0
0,78,120.49519,1
0,46,167.2254,0
0,78,308.53085,0
0,51,275.92191,0
0,103,235.78781,0
0,83,141.30547,1
0,78,185.806,0
0,70,313.54764,0
0,68,130.06419,1
0,96,204.20079,0
0,5,327.20438,0
0,26,128.76357,1
0,58,187.47826,0
0,48,160.53638,1
0,54,133.78032,0
0,49,143.07062,0
0,68,209.21756,0
0,78,191.47308,1
0,79,343.36948,0
0,105,171.68474,0
0,68,175.58667,1
0,51,158.67833,0
0,102,254.74002,0
0,74,245.26392,0
0,54,915.83777,1
0,107,170.5699,0
0,104,384.61841,0
0,77,97.919762,1
0,39,227.61235,0
0,78,410.63126,0
0,46,127.27711,1
0,46,247.49359,1
0,110,159.88606,0
0,107,301.56314,0
0,97,148.64481,0
0,93,200.67049,1
0,71,121.88873,0
0,56,160.90799,1
0,38,294.96701,0
0,86,284.37607,0
0,1,312.15408,0
0,72,162.58025,1
0,1,347.82883,0
0,1,423.63766,0
0,0,333.33597,0
0,0,321.90891,0
0,84,70.513374,1
0,81,371.612,0
0,83,384.61841,0
0,98,104.05136,1
0,106,246.65747,0
0,1,238.11038,0
0,52,265.70258,0
0,35,265.70258,0
0,94,228.35558,0
0,83,235.97362,0
0,102,392.42227,0
0,48,257.52713,0
0,52,133.31581,1
0,96,193.98146,0
0,19,118.54423,1
0,1,311.03925,0
0,4,278.70901,0
0,75,174.75055,0
0,87,106.46684,1
0,56,309.83151,0
0,29,176.5157,0
0,77,133.78032,1
0,101,128.76357,1
0,42,185.806,0
0,83,130.99323,1
0,85,125.41905,0
0,12,195.0963,0
0,92,90.115913,1
0,5,215.53496,0
0,103,247.49359,0
0,86,148.64481,0
0,101,70.234665,1
0,106,192.86662,0
0,51,217.1143,0
0,52,170.5699,1
0,69,130.06419,1
0,80,319.58633,0
0,79,166.48218,1
0,58,278.70901,1
0,0,464.51501,0
0,75,308.43796,0
0,43,110.36877,1
0,19,183.94794,1
0,58,141.39836,0
0,75,189.15051,0
0,93,94.017838,1
0,54,265.70258,0
0,48,167.0396,1
0,8,271.27676,0
0,78,308.25217,0
0,93,211.81883,0
0,67,237.46007,1
0,56,268.21097,0
0,1,288.18512,0
0,94,98.47718,1
0,1,357.67654,0
0,97,222.78139,0
0,102,245.82133,0
0,1,376.07135,0
0,56,219.34398,1
0,50,240.15425,0
0,94,259.01355,0
0,26,122.63196,1
0,55,133.78032,1
0,2,284.28317,0
0,85,206.52338,1
0,14,217.39302,0
0,105,358.60559,1
0,86,350.33722,0
0,73,510.59488,0
0,56,196.21114,0
0,1,221.10915,0
0,56,157.00607,1
0,1,284.28317,0
0,75,273.87805,0
0,5,213.6769,0
0,103,374.02747,0
0,66,185.5273,0
0,93,276.38641,0
0,103,127.46291,1
0,83,230.95686,1
0,60,130.06419,1
0,83,312.15408,0
0,87,107.76748,1
0,87,345.32047,0
0,84,209.58917,0
0,83,217.85753,0
0,2,318.84311,0
0,86,289.85736,0
0,79,187.29245,0
0,91,763.56976,0
0,65,182.27568,0
0,74,200.29887,0
0,103,155.33382,0
0,79,158.30672,1
0,31,255.01874,0
0,80,290.32187,0
0,92,259.19937,0
0,80,162.02283,1
0,50,188.03568,0
0,51,180.60344,1
0,59,130.80742,1
0,59,164.0667,1
0,12,195.0963,0
0,87,171.40604,0
0,95,245.26392,0
0,7,418.06351,0
0,79,211.81883,0
0,54,157.7493,0
0,72,172.79958,0
0,39,240.24716,0
0,1,224.91817,0
0,44,265.70258,0
0,82,297.28961,0
0,48,290.13608,0
0,72,152.73253,1
0,81,299.79797,0
0,56,528.15356,0
0,1,251.95294,0
0,53,445.93439,0
0,96,290.69348,0
0,1,271.83417,0
0,55,164.90283,0
0,53,175.58667,1
0,3,406.45062,1
0,0,280.19543,0
0,83,325.16049,0
0,53,232.25751,0
0,107,131.73645,1
0,33,246.19295,0
0,77,494.98718,0
0,89,152.17511,1
0,75,269.23288,0
0,85,297.10379,0
0,105,253.9968,0
0,80,90.580421,0
0,1,251.95294,0
0,48,151.7106,1
0,77,316.1489,0
0,87,111.4836,1
0,42,250.37358,0
0,105,97.362343,1
0,105,225.94009,0
0,54,157.47058,0
0,95,181.25375,1
0,87,148.64481,0
0,55,118.54423,1
0,86,181.90407,0
0,91,228.82008,0
0,1,322.18759,0
0,49,187.29245,0
0,110,289.85736,0
0,47,222.78139,0
0,78,179.5815,1
0,14,222.96719,1
0,0,390.1926,0
0,49,162.58025,1
0,80,131.17903,1
0,1,258.36325,0
0,89,327.01855,0
0,109,240.99039,0
0,80,81.754639,1
0,84,473.24789,0
0,84,501.3046,1
0,90,264.77356,1
0,92,243.40585,0
0,79,282.88965,0
0,79,188.59309,0
0,94,120.03068,1
0,95,141.58417,0
0,86,418.06351,1
0,85,148.64481,0
0,90,133.78032,0
0,106,220.55173,0
0,2,297.28961,0
0,2,301.37732,0
0,107,252.69617,0
0,77,144.18546,1
0,79,117.52229,1
0,71,206.89497,1
0,42,142.14159,0
0,48,198.0692,0
0,82,277.31546,0
0,44,148.83061,0
0,1,389.17065,0
0,69,251.95294,0
0,60,185.62019,0
0,50,162.02283,1
0,80,326.83276,0
0,69,272.29871,0
0,93,226.68332,0
0,79,311.03925,0
0,70,156.07704,1
0,56,158.028,1
0,104,160.53638,0
0,80,166.11057,0
0,72,130.80742,1
0,94,370.77588,0
0,103,139.35451,0
0,38,213.6769,0
0,41,250.37358,0
0,81,76.644974,1
0,57,163.88089,1
0,74,824.04962,0
0,78,308.53085,0
0,5,239.96844,0
0,40,128.57776,0
0,80,138.98289,1
0,97,298.59024,0
0,43,280.93866,0
0,85,142.69901,0
0,96,392.14355,0
0,96,410.63126,0
0,80,148.64481,0
0,80,206.05885,0
0,107,251.95294,1
0,77,146.97255,1
0,79,240.06136,0
0,103,178.37376,1
0,1,176.70151,0
0,84,348.94366,0
0,1,438.50217,0
0,84,167.2254,1
0,105,129.32097,0
0,18,148.5519,1
0,68,146.78674,1
0,109,175.40086,0
0,103,208.47433,0
0,107,138.79709,0
0,14,277.59418,0
0,10,185.806,0
0,73,252.69617,0
0,88,227.42654,1
0,39,177.81635,1
0,50,137.96095,1
0,81,122.63196,0
0,101,210.70401,0
0,104,289.85736,0
0,88,284.09738,0
0,62,89.186882,1
0,7,538.8374,0
0,96,200.67049,1
0,44,129.32097,1
0,17,367.98877,0
0,10,156.07704,0
0,73,237.64587,0
0,84,206.61627,0
0,49,254.55421,0
0,76,171.68474,1
0,57,118.91584,1
0,47,182.08987,0
0,95,165.46024,1
0,58,195.0963,0
0,53,154.59059,1
0,14,195.0963,0
0,50,173.72861,0
0,52,146.32222,1
0,81,110.36877,1
0,44,167.2254,1
0,53,167.3183,0
0,82,192.86662,0
0,11,176.70151,0
0,64,173.07829,0
0,73,222.96719,0
0,86,310.48181,0
0,106,257.52713,0
0,102,222.96719,0
0,49,261.33615,0
0,70,224.08203,0
0,74,174.19313,1
0,84,155.33382,0
0,77,743.224,1
0,88,157.9351,0
0,93,903.01715,0
0,103,179.4886,0
0,2,319.95795,0
0,1,363.43652,0
0,101,222.03818,0
0,105,230.21364,0
0,4,314.75537,0
0,108,137.49644,1
0,106,289.85736,0
0,84,156.07704,1
0,81,561.87732,1
0,84,299.89087,1
0,77,148.64481,0
0,74,211.44724,0
0,45,71.349503,1
0,2,224.82526,0
0,1,328.96951,0
0,2,260.59293,0
0,79,340.30368,0
0,93,187.29245,0
0,102,311.59665,0
0,79,910.4494,0
0,45,88.072044,1
0,73,155.33382,0
0,105,220.55173,0
0,3,307.13733,0
0,50,248.32971,0
0,56,167.2254,0
0,51,215.53496,0
0,56,176.5157,1
0,67,336.30887,0
0,50,159.23575,1
0,69,380.43777,0
0,80,182.27568,1
0,1,255.85486,0
0,105,176.14409,0
0,87,253.06778,0
0,1,278.70901,0
0,88,232.25751,0
0,80,232.3504,0
0,109,228.54138,0
0,81,138.98289,1
0,0,476.22076,0
0,48,100.33524,1
0,48,178.37376,0
0,96,331.10629,0
0,80,232.6291,0
0,80,148.83061,1
0,96,298.59024,0
0,84,16.72254,1
0,3,242.66264,0
0,42,157.56349,0
0,89,299.05475,0
0,94,345.59915,0
0,60,107.76748,1
0,99,180.78925,0
0,84,287.9993,0
0,74,241.91942,0
0,78,123.37518,1
0,38,255.48325,0
0,41,160.62929,1
0,76,234.11555,0
0,77,185.806,1
0,78,114.82811,1
0,95,77.481102,1
0,66,327.48306,0
0,0,207.17369,0
0,44,172.79958,1
0,86,118.91584,1
0,91,290.41476,0
0,9,230.77106,0
0,40,180.04602,0
0,58,169.36217,1
0,102,222.03818,0
0,85,114.73521,1
0,76,92.903,1
0,1,260.59293,0
0,75,146.04352,0
0,104,341.69724,0
0,55,281.68188,0
0,71,228.16977,0
0,32,255.01874,0
0,72,162.58025,1
0,2,403.84933,0
0,46,120.40229,1
0,83,329.80566,0
0,67,145.57899,1
0,97,282.88965,0
0,70,206.98788,1
0,106,234.11555,0
0,55,168.89766,0
0,54,166.66798,1
0,65,298.49734,0
0,81,81.475929,1
0,86,292.64444,0
0,88,257.52713,0
0,46,163.50928,0
0,96,205.12982,0
0,64,227.70525,0
0,70,209.96078,0
0,54,189.24341,1
0,54,187.47826,1
0,1,176.70151,0
0,6,348.38626,0
0,83,127.0913,1
0,54,180.60344,1
0,49,204.47951,0
0,64,185.89891,1
0,1,284.84061,0
0,97,278.70901,0
0,85,86.213982,1
0,1,333.52176,0
0,94,168.15443,1
0,86,113.34166,1
0,111,239.50394,0
0,78,156.07704,0
0,16,148.5519,1
0,106,232.6291,0
0,89,116.22166,0
0,96,302.02765,0
0,3,219.15817,0
0,79,199.46274,1
0,97,301.00571,0
0,51,196.02533,0
0,0,342.81207,0
0,85,346.99271,0
0,82,84.077217,1
0,104,245.26392,0
0,41,196.95436,0
0,74,390.1926,0
0,50,89.186882,1
0,87,294.03799,0
0,63,152.17511,0
0,2,250.8381,1
0,21,122.63196,1
0,42,204.3866,0
0,0,301.00571,0
0,82,312.15408,0
0,62,158.028,1
0,108,294.31671,0
0,103,169.73378,1
0,91,311.13214,1
0,85,258.27036,0
0,90,124.86163,1
0,94,249.72327,0
0,71,189.52213,0
0,53,189.98663,1
0,84,132.38678,0
0,90,340.02499,0
0,4,278.80191,0
0,2,377.5578,0
0,1,557.41803,0
0,72,177.72343,0
0,85,261.61484,0
0,74,107.39587,1
0,86,118.73003,1
0,81,81.940445,1
0,79,297.28961,1
0,44,316.056,0
0,75,120.7739,0
0,67,131.64355,0
0,1,273.13483,0
0,54,182.08987,0
0,51,301.47025,0
0,44,238.94652,0
0,84,245.26392,0
0,91,231.14267,0
0,79,148.27319,0
0,87,122.63196,1
0,8,298.40445,0
0,95,211.81883,0
0,105,55.277287,1
0,49,185.806,0
0,95,327.20438,0
0,94,237.18137,0
0,1,259.19937,0
0,77,170.5699,0
0,38,240.61877,0
0,79,196.95436,0
0,88,128.57776,1
0,63,195.65372,1
0,81,106.18813,1
0,109,232.6291,0
0,75,107.02425,1
0,84,346.15659,0
0,90,187.66406,1
0,39,271.27676,0
0,7,315.87021,0
0,93,274.62128,0
0,53,117.05778,1
0,86,137.12483,1
0,99,329.99146,0
0,74,153.28995,1
0,63,194.16727,0
0,45,260.12839,0
0,91,170.38411,1
0,44,206.98788,1
0,87,104.51588,1
0,75,222.96719,0
0,49,180.60344,1
0,65,271.27676,0
0,88,196.21114,0
0,51,154.6835,1
0,58,175.58667,0
0,77,254.92583,0
0,83,60.75856,1
0,44,170.10539,0
0,49,193.60985,0
0,80,730.49628,0
0,30,326.55405,0
0,87,273.13483,0
0,86,202.99306,0
0,111,195.0963,0
0,79,293.75928,0
0,96,104.05136,1
0,1,306.5799,0
0,74,342.34756,0
0,33,265.70258,0
0,93,195.93243,0
0,83,92.903,1
0,51,263.84451,0
0,40,278.70901,0
0,72,339.09595,0
0,50,185.62019,0
0,84,186.17761,0
0,78,308.53085,0
0,36,300.07669,0
0,84,111.4836,1
0,1,278.70901,0
0,76,232.25751,0
0,102,211.81883,0
0,58,189.52213,1
0,64,114.17779,1
0,34,188.12857,0
0,72,139.35451,1
0,99,222.50269,1
0,107,214.79173,0
0,55,217.39302,0
0,49,155.51962,0
0,82,160.53638,1
0,100,321.90891,0
0,86,126.71969,1
0,39,150.50285,0
0,47,173.44991,0
0,83,255.48325,0
0,10,217.39302,0
0,44,167.68991,0
0,108,278.70901,0
0,86,509.20135,0
0,105,178.09505,0
0,15,235.50911,0
0,102,214.60593,0
0,59,191.38017,0
0,62,195.93243,1
0,80,327.01855,0
0,38,209.68207,0
0,81,138.05386,0
0,0,431.62735,0
0,97,143.99965,1
0,54,110.36877,1
0,81,159.51445,1
0,56,160.90799,1
0,51,215.53496,0
0,61,250.8381,0
0,82,117.05778,1
0,87,159.79317,0
0,100,275.92191,0
0,64,380.43777,0
0,84,317.72827,0
0,90,284.28317,0
0,38,260.12839,0
0,84,241.54781,0
0,55,177.63054,0
0,57,199.74146,0
0,79,166.29637,1
0,94,280.93866,0
0,87,265.8884,0
0,87,220.73753,0
0,89,109.25393,1
0,105,285.39801,0
0,20,190.07954,1
0,49,194.44598,1
0,39,284.28317,0
0,47,159.23575,1
0,79,300.81992,0
0,44,242.29103,0
0,73,929.03003,0
0,56,174.19313,0
0,105,137.68225,0
0,66,256.41229,0
0,68,214.60593,0
0,6,287.9993,0
0,2,326.27533,0
0,79,170.5699,0
0,1,345.59915,0
0,74,93.181709,1
0,86,170.94151,0
0,84,130.80742,1
0,50,178.37376,0
0,80,308.53085,0
0,2,408.77319,0
0,2,255.29744,0
0,76,399.6687,0
0,40,117.05778,1
0,84,83.612701,1
0,75,241.54781,0
0,0,383.22488,0
0,53,165.55315,1
0,95,250.55939,0
0,79,222.96719,0
0,52,147.52997,0
0,94,194.26018,1
0,39,151.9893,1
0,93,113.71327,1
0,73,245.26392,0
0,85,331.10629,0
0,74,151.7106,0
0,73,224.82526,1
0,53,196.21114,0
0,79,286.14124,0
0,102,205.12982,0
0,79,304.72183,0
0,103,157.00607,1
0,91,164.80992,1
0,61,96.619118,1
0,68,182.64729,1
0,1,353.40302,0
0,87,136.4745,1
0,71,286.14124,0
0,1,278.80191,0
0,110,211.81883,0
0,104,313.45471,0
0,83,147.15836,0
0,28,277.31546,0
0,87,206.98788,0
0,55,157.00607,1
0,74,156.82027,0
0,77,490.52783,0
0,85,118.91584,1
0,75,183.94794,0
0,52,200.67049,0
0,83,239.50394,0
0,80,96.154602,0
0,44,189.89374,0
0,75,108.5107,1
0,55,133.78032,0
0,80,217.39302,1
0,69,168.71185,0
0,55,69.677254,1
0,104,283.07544,0
0,84,200.67049,0
0,44,185.34149,1
0,74,297.28961,0
0,79,113.71327,1
0,100,326.55405,0
0,81,327.01855,0
0,14,266.63162,0
0,96,327.01855,0
0,80,225.19687,0
0,86,270.34772,0
0,1,284.28317,0
0,87,260.77872,1
0,42,243.40585,0
0,55,167.78282,0
0,9,204.3866,0
0,43,183.01891,0
0,64,323.30243,0
0,102,285.39801,0
0,76,315.87021,0
0,84,232.25751,0
0,75,184.31955,0
0,76,198.71951,0
0,100,199.36984,0
0,80,278.70901,0
0,2,343.74109,0
0,52,117.05778,1
0,86,105.53781,1
0,75,199.74146,0
0,13,211.81883,0
0,46,263.28711,0
0,86,241.54781,0
0,51,177.44473,0
0,91,139.35451,0
0,30,300.26248,0
0,75,348.38626,0
0,43,187.66406,0
0,102,280.38126,0
0,95,184.31955,0
0,58,144.92868,1
0,36,274.52835,0
0,76,195.65372,0
0,95,237.08846,0
0,75,282.61093,0
0,90,248.79424,0
0,4,259.75677,0
0,71,166.76088,1
0,0,268.39676,0
0,76,190.26535,1
0,49,268.21097,0
0,83,195.0963,1
0,2,224.82526,0
0,2,419.64285,0
0,43,309.27408,0
0,104,204.20079,0
0,80,448.53568,1
0,74,343.74109,0
0,41,175.58667,0
0,86,162.58025,1
0,104,306.5799,0
0,2,351.17334,0
0,112,301.00571,0
0,1,343.36948,0
0,74,135.82419,1
0,83,121.51712,1
0,95,298.21863,1
0,81,130.80742,1
0,1,327.11145,0
0,1,171.68474,0
0,83,581.9444,0
0,41,151.33899,1
0,108,278.70901,0
0,74,226.68332,0
0,104,141.95578,0
0,107,408.02997,0
0,43,163.88089,1
0,2,278.70901,0
0,82,132.66548,1
0,79,168.43314,1
0,76,187.29245,0
0,105,113.89908,1
0,60,235.50911,0
0,73,172.05635,0
0,75,222.96719,0
0,82,308.53085,0
0,68,156.35574,0
0,92,200.67049,0
0,72,229.1917,1
0,2,304.35022,0
0,79,118.73003,1
0,104,190.63696,0
0,2,334.45081,0
0,83,296.54639,0
0,4,327.9476,0
0,99,179.11699,0
0,81,131.27194,0
0,51,138.79709,1
0,75,379.78748,0
0,92,207.6382,1
0,106,194.72469,0
0,61,170.47701,1
0,91,201.87822,0
0,44,134.24484,1
0,86,134.15193,0
0,4,221.10915,0
0,77,275.64319,0
0,49,235.04459,0
0,48,115.94295,1
0,89,89.186882,1
0,79,341.41852,0
0,0,302.77087,0
0,1,657.38165,0
0,44,185.806,0
0,84,380.15909,0
0,68,188.31438,0
0,10,181.16084,0
0,39,204.3866,0
0,1,265.70258,0
0,88,207.6382,1
0,91,152.17511,1
0,84,313.17603,0
0,93,304.53604,0
0,85,105.90942,1
0,52,177.63054,0
0,54,177.63054,0
0,13,204.85112,0
0,75,194.53888,0
0,8,279.91675,0
0,95,230.67815,0
0,104,207.3595,0
0,56,131.64355,0
0,80,159.04994,1
0,2,333.05725,0
0,74,266.63162,0
0,79,247.49359,0
0,73,143.99965,1
0,41,147.15836,1
0,92,212.93367,1
0,104,195.93243,0
0,88,150.50285,1
0,52,143.81384,0
0,33,274.24966,0
0,105,121.14552,0
0,17,211.81883,0
0,71,294.03799,0
0,75,418.06351,0
0,99,292.45865,0
0,84,118.54423,1
0,82,234.58008,0
0,82,222.22397,0
0,56,211.81883,1
0,78,260.87161,0
0,45,342.62625,0
0,102,129.32097,1
0,10,241.54781,0
0,102,239.68974,0
0,76,245.82133,0
0,66,283.16833,0
0,46,120.40229,1
0,77,122.63196,0
0,90,128.76357,1
0,68,230.95686,0
0,104,190.63696,1
0,62,145.85771,1
0,95,168.06152,0
0,47,150.50285,1
0,3,285.11929,0
0,75,245.26392,0
0,38,153.84737,1
0,55,141.30547,1
0,106,194.35307,1
0,64,283.16833,0
0,77,284.28317,0
0,84,285.67673,0
0,97,368.73199,0
0,42,261.98645,0
0,98,166.11057,1
0,85,196.21114,0
0,86,134.70935,1
0,102,190.63696,0
0,74,144.92868,1
0,103,154.59059,1
0,50,125.88357,1
0,43,190.63696,0
0,48,180.60344,0
0,91,241.54781,0
0,3,371.612,0
0,79,248.98004,0
0,106,272.67032,0
0,105,346.80688,0
0,78,154.6835,1
0,46,154.6835,0
0,41,248.98004,0
0,103,126.34808,1
0,1,283.35416,0
0,88,267.93225,0
0,94,337.23788,0
0,51,232.25751,0
0,86,123.7468,1
0,102,228.91299,0
0,70,129.32097,0
0,75,215.16335,1
0,19,173.72861,1
0,85,102.65781,1
0,92,256.41229,0
0,35,271.27676,0
0,1,213.6769,0
0,111,218.13625,0
0,56,166.94669,0
0,77,136.00999,0
0,36,131.92226,1
0,81,371.33328,0
0,96,175.58667,0
0,73,163.50928,1
0,50,141.95578,0
0,84,183.94794,0
0,75,259.19937,0
0,56,157.19188,1
0,84,200.48468,0
0,69,206.33757,0
0,80,160.72218,0
0,104,296.73218,0
0,59,182.46149,0
0,77,267.09613,0
0,101,172.79958,0
0,2,152.82544,1
0,13,176.42279,1
0,2,396.97452,0
0,110,122.63196,0
0,80,280.00964,0
0,105,153.84737,0
0,80,317.72827,0
0,87,245.07811,0
0,103,185.34149,0
0,12,238.85361,0
0,64,205.50143,0
0,34,314.75537,0
0,76,106.00232,1
0,80,93.367516,1
0,62,235.4162,1
0,78,235.88072,1
0,85,371.612,0
0,104,278.70901,0
0,109,187.94276,0
0,53,117.801,1
0,57,175.58667,1
0,39,306.3941,0
0,12,194.53888,0
0,84,278.70901,0
0,70,127.0913,0
0,75,133.78032,1
0,20,252.51036,0
0,75,241.91942,0
0,4,364.27267,0
0,78,95.132675,1
0,68,188.59309,0
0,83,192.1234,1
0,59,180.60344,1
0,75,308.25217,0
0,70,261.70776,0
0,93,278.70901,0
0,208,318.84311,0
0,44,167.2254,0
0,61,115.94295,1
0,2,379.41586,0
0,30,256.41229,0
0,73,301.00571,0
0,85,60.015339,1
0,85,441.28925,0
